station,date,q_daily_mean_m3s,n_samples
Borgharen,2002-01-04,466.54,145
Borgharen,2002-01-05,500.17,145
Borgharen,2002-01-06,512.79,145
Borgharen,2002-01-07,433.28,145
Borgharen,2002-01-08,428.09,145
Borgharen,2002-01-09,390.68,145
Borgharen,2002-01-10,266.11,145
Borgharen,2002-01-11,246.19,145
Borgharen,2002-01-12,214.54,145
Borgharen,2002-01-13,262.15,145
Borgharen,2002-01-14,198.94,145
Borgharen,2002-01-15,197.52,145
Borgharen,2002-01-16,262.83,145
Borgharen,2002-01-17,265.58,145
Borgharen,2002-01-18,276.58,145
Borgharen,2002-01-19,270.8,145
Borgharen,2002-01-20,350.48,145
Borgharen,2002-01-21,557.1,145
Borgharen,2002-01-22,697.08,145
Borgharen,2002-01-23,615.03,145
Borgharen,2002-01-24,673.49,145
Borgharen,2002-01-25,732.33,145
Borgharen,2002-01-26,701.92,145
Borgharen,2002-01-27,1003.47,145
Borgharen,2002-01-28,1844.41,145
Borgharen,2002-01-29,1668.83,145
Borgharen,2002-01-30,1296.63,145
Borgharen,2002-01-31,1035.76,145
Borgharen,2002-02-01,841.1,147
Borgharen,2002-02-02,715.1,145
Borgharen,2002-02-03,630.38,145
Borgharen,2002-02-04,584.21,145
Borgharen,2002-02-05,556.2,145
Borgharen,2002-02-06,567.2,145
Borgharen,2002-02-07,479.28,145
Borgharen,2002-02-08,470.52,145
Borgharen,2002-02-09,521.68,145
Borgharen,2002-02-10,764.28,145
Borgharen,2002-02-11,869.01,145
Borgharen,2002-02-12,933.35,145
Borgharen,2002-02-13,1756.94,145
Borgharen,2002-02-14,2127.69,145
Borgharen,2002-02-15,1588.01,145
Borgharen,2002-02-16,1223.26,145
Borgharen,2002-02-17,1015.9,145
Borgharen,2002-02-18,807.19,145
Borgharen,2002-02-19,737.06,145
Borgharen,2002-02-20,1100.03,145
Borgharen,2002-02-21,1646.55,145
Borgharen,2002-02-22,1476.39,145
Borgharen,2002-02-23,1365.47,145
Borgharen,2002-02-24,1280.74,145
Borgharen,2002-02-25,1274.03,145
Borgharen,2002-02-26,1627.22,145
Borgharen,2002-02-27,1975.07,145
Borgharen,2002-02-28,1866.12,145
Borgharen,2002-03-01,1641.71,147
Borgharen,2002-03-02,1401.71,145
Borgharen,2002-03-03,1150.23,145
Borgharen,2002-03-04,957.62,145
Borgharen,2002-03-05,848.47,145
Borgharen,2002-03-06,790.86,145
Borgharen,2002-03-07,742.69,145
Borgharen,2002-03-08,660.01,145
Borgharen,2002-03-09,570.66,145
Borgharen,2002-03-10,527.06,145
Borgharen,2002-03-11,457.66,145
Borgharen,2002-03-12,394.47,145
Borgharen,2002-03-13,376.4,145
Borgharen,2002-03-14,376.0,145
Borgharen,2002-03-15,355.66,145
Borgharen,2002-03-16,322.98,145
Borgharen,2002-03-17,343.64,145
Borgharen,2002-03-18,316.03,145
Borgharen,2002-03-19,441.43,145
Borgharen,2002-03-20,718.83,145
Borgharen,2002-03-21,1244.24,145
Borgharen,2002-03-22,1239.2,145
Borgharen,2002-03-23,1111.39,145
Borgharen,2002-03-24,1021.96,145
Borgharen,2002-03-25,866.89,145
Borgharen,2002-03-26,708.37,145
Borgharen,2002-03-27,626.24,145
Borgharen,2002-03-28,605.65,145
Borgharen,2002-03-29,512.74,145
Borgharen,2002-03-30,467.73,145
Borgharen,2002-03-31,430.05,145
Borgharen,2002-04-01,380.06,147
Borgharen,2002-04-02,340.56,145
Borgharen,2002-04-03,289.37,145
Borgharen,2002-04-04,284.44,145
Borgharen,2002-04-05,223.89,145
Borgharen,2002-04-06,210.96,145
Borgharen,2002-04-07,246.15,145
Borgharen,2002-04-08,204.66,145
Borgharen,2002-04-09,203.12,145
Borgharen,2002-04-10,185.12,145
Borgharen,2002-04-11,165.47,145
Borgharen,2002-04-12,182.78,145
Borgharen,2002-04-13,169.74,145
Borgharen,2002-04-14,208.25,145
Borgharen,2002-04-15,167.18,145
Borgharen,2002-04-16,180.98,145
Borgharen,2002-04-17,188.83,145
Borgharen,2002-04-18,183.17,145
Borgharen,2002-04-19,174.43,145
Borgharen,2002-04-20,195.62,145
Borgharen,2002-04-21,171.47,145
Borgharen,2002-04-22,167.79,145
Borgharen,2002-04-23,124.78,145
Borgharen,2002-04-24,130.82,145
Borgharen,2002-04-25,127.79,145
Borgharen,2002-04-26,115.81,145
Borgharen,2002-04-27,128.75,145
Borgharen,2002-04-28,157.92,145
Borgharen,2002-04-29,227.38,145
Borgharen,2002-04-30,193.15,145
Borgharen,2002-05-01,196.42,147
Borgharen,2002-05-02,173.12,145
Borgharen,2002-05-03,143.62,145
Borgharen,2002-05-04,150.46,145
Borgharen,2002-05-05,324.76,145
Borgharen,2002-05-06,393.78,145
Borgharen,2002-05-07,327.65,145
Borgharen,2002-05-08,286.73,145
Borgharen,2002-05-09,222.75,145
Borgharen,2002-05-10,273.1,145
Borgharen,2002-05-11,222.37,145
Borgharen,2002-05-12,246.7,145
Borgharen,2002-05-13,155.81,145
Borgharen,2002-05-14,170.08,145
Borgharen,2002-05-15,168.4,145
Borgharen,2002-05-16,162.49,145
Borgharen,2002-05-17,140.83,145
Borgharen,2002-05-18,142.41,145
Borgharen,2002-05-19,130.38,145
Borgharen,2002-05-20,145.69,145
Borgharen,2002-05-21,111.95,145
Borgharen,2002-05-22,116.93,145
Borgharen,2002-05-23,112.73,145
Borgharen,2002-05-24,100.41,145
Borgharen,2002-05-25,127.85,145
Borgharen,2002-05-26,136.72,145
Borgharen,2002-05-27,103.94,145
Borgharen,2002-05-28,90.06,145
Borgharen,2002-05-29,91.06,145
Borgharen,2002-05-30,94.28,145
Borgharen,2002-05-31,77.61,145
Borgharen,2002-06-01,79.98,147
Borgharen,2002-06-02,83.97,145
Borgharen,2002-06-03,71.36,145
Borgharen,2002-06-04,57.64,145
Borgharen,2002-06-05,104.71,145
Borgharen,2002-06-06,111.07,145
Borgharen,2002-06-07,78.66,145
Borgharen,2002-06-08,76.8,145
Borgharen,2002-06-09,81.24,145
Borgharen,2002-06-10,79.48,145
Borgharen,2002-06-11,66.84,145
Borgharen,2002-06-12,80.63,145
Borgharen,2002-06-13,89.15,145
Borgharen,2002-06-14,72.34,145
Borgharen,2002-06-15,92.85,145
Borgharen,2002-06-16,86.51,145
Borgharen,2002-06-17,68.16,145
Borgharen,2002-06-18,56.2,145
Borgharen,2002-06-19,27.56,145
Borgharen,2002-06-20,128.0,145
Borgharen,2002-06-21,64.0,145
Borgharen,2002-06-22,73.05,145
Borgharen,2002-06-23,79.27,145
Borgharen,2002-06-24,54.49,145
Borgharen,2002-06-25,36.05,145
Borgharen,2002-06-26,36.83,145
Borgharen,2002-06-27,27.92,145
Borgharen,2002-06-28,34.14,145
Borgharen,2002-06-29,33.25,145
Borgharen,2002-06-30,60.23,145
Borgharen,2002-07-01,31.89,147
Borgharen,2002-07-02,38.94,145
Borgharen,2002-07-03,88.96,145
Borgharen,2002-07-04,113.43,145
Borgharen,2002-07-05,85.98,145
Borgharen,2002-07-06,50.65,145
Borgharen,2002-07-07,72.64,145
Borgharen,2002-07-08,35.51,145
Borgharen,2002-07-09,35.99,145
Borgharen,2002-07-10,65.39,145
Borgharen,2002-07-11,84.33,145
Borgharen,2002-07-12,56.93,145
Borgharen,2002-07-13,62.01,145
Borgharen,2002-07-14,79.22,145
Borgharen,2002-07-15,52.08,145
Borgharen,2002-07-16,45.48,145
Borgharen,2002-07-17,53.12,145
Borgharen,2002-07-18,37.24,145
Borgharen,2002-07-19,40.2,145
Borgharen,2002-07-20,44.07,145
Borgharen,2002-07-21,67.71,145
Borgharen,2002-07-22,42.04,145
Borgharen,2002-07-23,34.67,145
Borgharen,2002-07-24,20.97,145
Borgharen,2002-07-25,32.68,145
Borgharen,2002-07-26,34.92,145
Borgharen,2002-07-27,40.77,145
Borgharen,2002-07-28,49.19,145
Borgharen,2002-07-29,24.74,145
Borgharen,2002-07-30,15.52,145
Borgharen,2002-07-31,50.87,145
Borgharen,2002-08-01,69.82,147
Borgharen,2002-08-02,47.08,145
Borgharen,2002-08-03,68.51,145
Borgharen,2002-08-04,70.87,145
Borgharen,2002-08-05,75.34,145
Borgharen,2002-08-06,67.67,145
Borgharen,2002-08-07,98.99,145
Borgharen,2002-08-08,75.82,145
Borgharen,2002-08-09,55.73,145
Borgharen,2002-08-10,46.66,145
Borgharen,2002-08-11,64.15,145
Borgharen,2002-08-12,38.63,145
Borgharen,2002-08-13,15.35,145
Borgharen,2002-08-14,18.64,145
Borgharen,2002-08-15,26.91,145
Borgharen,2002-08-16,27.96,145
Borgharen,2002-08-17,16.17,145
Borgharen,2002-08-18,41.96,145
Borgharen,2002-08-19,24.72,145
Borgharen,2002-08-20,52.41,145
Borgharen,2002-08-21,96.47,145
Borgharen,2002-08-22,79.09,145
Borgharen,2002-08-23,55.03,145
Borgharen,2002-08-24,99.28,145
Borgharen,2002-08-25,116.62,145
Borgharen,2002-08-26,50.23,145
Borgharen,2002-08-27,109.4,145
Borgharen,2002-08-28,207.24,145
Borgharen,2002-08-29,139.66,145
Borgharen,2002-08-30,101.77,145
Borgharen,2002-08-31,85.39,145
Borgharen,2002-09-01,88.17,147
Borgharen,2002-09-02,57.61,145
Borgharen,2002-09-03,42.18,145
Borgharen,2002-09-04,46.87,145
Borgharen,2002-09-05,59.85,145
Borgharen,2002-09-06,41.91,145
Borgharen,2002-09-07,57.01,145
Borgharen,2002-09-08,42.35,145
Borgharen,2002-09-09,46.18,145
Borgharen,2002-09-10,33.27,145
Borgharen,2002-09-11,34.01,145
Borgharen,2002-09-12,26.24,145
Borgharen,2002-09-13,35.08,145
Borgharen,2002-09-14,38.98,145
Borgharen,2002-09-15,54.24,145
Borgharen,2002-09-16,15.51,145
Borgharen,2002-09-17,14.39,145
Borgharen,2002-09-18,13.87,145
Borgharen,2002-09-19,17.05,145
Borgharen,2002-09-20,11.75,145
Borgharen,2002-09-21,15.47,145
Borgharen,2002-09-22,56.92,145
Borgharen,2002-09-23,26.07,145
Borgharen,2002-09-24,16.58,145
Borgharen,2002-09-25,19.36,145
Borgharen,2002-09-26,38.32,145
Borgharen,2002-09-27,45.92,145
Borgharen,2002-09-28,14.53,145
Borgharen,2002-09-29,45.69,145
Borgharen,2002-09-30,27.66,145
Borgharen,2002-10-01,12.66,147
Borgharen,2002-10-02,13.64,145
Borgharen,2002-10-03,11.69,145
Borgharen,2002-10-04,11.64,145
Borgharen,2002-10-05,21.35,145
Borgharen,2002-10-06,84.9,145
Borgharen,2002-10-07,35.87,145
Borgharen,2002-10-08,28.71,145
Borgharen,2002-10-09,22.96,145
Borgharen,2002-10-10,24.08,145
Borgharen,2002-10-11,17.36,145
Borgharen,2002-10-12,22.01,145
Borgharen,2002-10-13,47.3,145
Borgharen,2002-10-14,15.94,145
Borgharen,2002-10-15,11.86,145
Borgharen,2002-10-16,13.08,145
Borgharen,2002-10-17,61.44,145
Borgharen,2002-10-18,63.61,145
Borgharen,2002-10-19,90.27,145
Borgharen,2002-10-20,74.9,145
Borgharen,2002-10-21,54.84,145
Borgharen,2002-10-22,36.99,145
Borgharen,2002-10-23,80.31,145
Borgharen,2002-10-24,136.89,145
Borgharen,2002-10-25,156.2,145
Borgharen,2002-10-26,310.56,145
Borgharen,2002-10-27,392.69,145
Borgharen,2002-10-28,409.15,145
Borgharen,2002-10-29,293.42,145
Borgharen,2002-10-30,266.01,145
Borgharen,2002-10-31,176.85,145
Borgharen,2002-11-01,182.08,147
Borgharen,2002-11-02,285.66,145
Borgharen,2002-11-03,606.28,145
Borgharen,2002-11-04,734.37,145
Borgharen,2002-11-05,599.93,145
Borgharen,2002-11-06,453.39,145
Borgharen,2002-11-07,539.21,145
Borgharen,2002-11-08,498.33,145
Borgharen,2002-11-09,765.13,145
Borgharen,2002-11-10,987.09,145
Borgharen,2002-11-11,1201.33,145
Borgharen,2002-11-12,1443.54,145
Borgharen,2002-11-13,1053.5,145
Borgharen,2002-11-14,905.27,145
Borgharen,2002-11-15,750.13,145
Borgharen,2002-11-16,633.72,145
Borgharen,2002-11-17,594.72,145
Borgharen,2002-11-18,505.9,145
Borgharen,2002-11-19,477.22,145
Borgharen,2002-11-20,454.19,145
Borgharen,2002-11-21,388.4,145
Borgharen,2002-11-22,382.22,145
Borgharen,2002-11-23,349.14,145
Borgharen,2002-11-24,338.77,145
Borgharen,2002-11-25,288.2,145
Borgharen,2002-11-26,297.82,145
Borgharen,2002-11-27,297.47,145
Borgharen,2002-11-28,276.6,145
Borgharen,2002-11-29,270.39,145
Borgharen,2002-11-30,256.0,145
Borgharen,2002-12-01,238.87,147
Borgharen,2002-12-02,267.56,145
Borgharen,2002-12-03,325.08,145
Borgharen,2002-12-04,317.17,145
Borgharen,2002-12-05,280.55,145
Borgharen,2002-12-06,262.73,145
Borgharen,2002-12-07,235.74,145
Borgharen,2002-12-08,237.09,145
Borgharen,2002-12-09,205.06,145
Borgharen,2002-12-10,190.18,145
Borgharen,2002-12-11,169.8,145
Borgharen,2002-12-12,163.62,145
Borgharen,2002-12-13,145.82,145
Borgharen,2002-12-14,141.33,145
Borgharen,2002-12-15,169.33,145
Borgharen,2002-12-16,211.48,145
Borgharen,2002-12-17,234.46,145
Borgharen,2002-12-18,225.1,145
Borgharen,2002-12-19,186.25,145
Borgharen,2002-12-20,177.15,145
Borgharen,2002-12-21,240.03,145
Borgharen,2002-12-22,388.54,145
Borgharen,2002-12-23,727.0,145
Borgharen,2002-12-24,673.13,145
Borgharen,2002-12-25,601.21,145
Borgharen,2002-12-26,523.03,145
Borgharen,2002-12-27,627.24,145
Borgharen,2002-12-28,624.25,145
Borgharen,2002-12-29,668.96,145
Borgharen,2002-12-30,1178.38,145
Borgharen,2002-12-31,1435.52,145
Borgharen,2003-01-01,1294.48,145
Borgharen,2003-01-02,1694.25,145
Borgharen,2003-01-03,2336.62,145
Borgharen,2003-01-04,2389.88,145
Borgharen,2003-01-05,1859.84,145
Borgharen,2003-01-06,1393.04,145
Borgharen,2003-01-07,1125.82,145
Borgharen,2003-01-08,862.44,145
Borgharen,2003-01-09,749.58,145
Borgharen,2003-01-10,621.99,145
Borgharen,2003-01-11,598.81,145
Borgharen,2003-01-12,553.94,145
Borgharen,2003-01-13,509.65,145
Borgharen,2003-01-14,514.77,145
Borgharen,2003-01-15,431.54,145
Borgharen,2003-01-16,406.04,145
Borgharen,2003-01-17,394.72,145
Borgharen,2003-01-18,373.08,145
Borgharen,2003-01-19,383.2,145
Borgharen,2003-01-20,353.96,145
Borgharen,2003-01-21,447.0,145
Borgharen,2003-01-22,502.7,145
Borgharen,2003-01-23,530.96,145
Borgharen,2003-01-24,521.34,145
Borgharen,2003-01-25,517.27,145
Borgharen,2003-01-26,499.76,145
Borgharen,2003-01-27,486.44,145
Borgharen,2003-01-28,542.98,145
Borgharen,2003-01-29,641.74,145
Borgharen,2003-01-30,836.21,145
Borgharen,2003-01-31,769.45,145
Borgharen,2003-02-01,627.32,147
Borgharen,2003-02-02,591.76,145
Borgharen,2003-02-03,768.83,145
Borgharen,2003-02-04,866.88,145
Borgharen,2003-02-05,787.35,145
Borgharen,2003-02-06,697.0,145
Borgharen,2003-02-07,600.78,145
Borgharen,2003-02-08,585.78,145
Borgharen,2003-02-09,596.19,145
Borgharen,2003-02-10,543.24,145
Borgharen,2003-02-11,515.38,145
Borgharen,2003-02-12,490.95,145
Borgharen,2003-02-13,417.36,145
Borgharen,2003-02-14,355.9,145
Borgharen,2003-02-15,334.29,145
Borgharen,2003-02-16,324.39,145
Borgharen,2003-02-17,290.83,145
Borgharen,2003-02-18,242.78,145
Borgharen,2003-02-19,234.14,145
Borgharen,2003-02-20,231.51,145
Borgharen,2003-02-21,213.33,145
Borgharen,2003-02-22,211.06,145
Borgharen,2003-02-23,230.42,145
Borgharen,2003-02-24,196.32,145
Borgharen,2003-02-25,179.25,145
Borgharen,2003-02-26,187.13,145
Borgharen,2003-02-27,176.6,145
Borgharen,2003-02-28,181.17,145
Borgharen,2003-03-01,195.17,147
Borgharen,2003-03-02,288.01,145
Borgharen,2003-03-03,475.66,145
Borgharen,2003-03-04,446.99,145
Borgharen,2003-03-05,376.1,145
Borgharen,2003-03-06,354.56,145
Borgharen,2003-03-07,367.99,145
Borgharen,2003-03-08,344.6,145
Borgharen,2003-03-09,358.15,145
Borgharen,2003-03-10,288.28,145
Borgharen,2003-03-11,258.85,145
Borgharen,2003-03-12,311.84,145
Borgharen,2003-03-13,258.19,145
Borgharen,2003-03-14,242.59,145
Borgharen,2003-03-15,214.68,145
Borgharen,2003-03-16,240.24,145
Borgharen,2003-03-17,213.86,145
Borgharen,2003-03-18,171.09,145
Borgharen,2003-03-19,166.49,145
Borgharen,2003-03-20,156.37,145
Borgharen,2003-03-21,165.05,145
Borgharen,2003-03-22,148.38,145
Borgharen,2003-03-23,164.15,145
Borgharen,2003-03-24,145.64,145
Borgharen,2003-03-25,115.44,145
Borgharen,2003-03-26,121.06,145
Borgharen,2003-03-27,111.11,145
Borgharen,2003-03-28,121.99,145
Borgharen,2003-03-29,105.45,145
Borgharen,2003-03-30,141.47,145
Borgharen,2003-03-31,114.62,145
Borgharen,2003-04-01,90.31,147
Borgharen,2003-04-02,158.3,145
Borgharen,2003-04-03,145.38,145
Borgharen,2003-04-04,135.75,145
Borgharen,2003-04-05,138.68,145
Borgharen,2003-04-06,132.84,145
Borgharen,2003-04-07,92.26,145
Borgharen,2003-04-08,88.25,145
Borgharen,2003-04-09,100.84,145
Borgharen,2003-04-10,95.11,145
Borgharen,2003-04-11,91.6,145
Borgharen,2003-04-12,72.85,145
Borgharen,2003-04-13,109.28,145
Borgharen,2003-04-14,92.62,145
Borgharen,2003-04-15,80.99,145
Borgharen,2003-04-16,63.82,145
Borgharen,2003-04-17,66.66,145
Borgharen,2003-04-18,59.26,145
Borgharen,2003-04-19,58.99,145
Borgharen,2003-04-20,91.93,145
Borgharen,2003-04-21,80.11,145
Borgharen,2003-04-22,81.69,145
Borgharen,2003-04-23,52.28,145
Borgharen,2003-04-24,59.23,145
Borgharen,2003-04-25,55.75,145
Borgharen,2003-04-26,75.04,145
Borgharen,2003-04-27,134.61,145
Borgharen,2003-04-28,102.99,145
Borgharen,2003-04-29,89.19,145
Borgharen,2003-04-30,102.04,145
Borgharen,2003-05-01,157.36,147
Borgharen,2003-05-02,123.24,145
Borgharen,2003-05-03,144.57,145
Borgharen,2003-05-04,120.22,145
Borgharen,2003-05-05,71.63,145
Borgharen,2003-05-06,112.71,145
Borgharen,2003-05-07,90.7,145
Borgharen,2003-05-08,62.97,145
Borgharen,2003-05-09,77.53,145
Borgharen,2003-05-10,84.33,145
Borgharen,2003-05-11,88.37,145
Borgharen,2003-05-12,62.62,145
Borgharen,2003-05-13,59.31,145
Borgharen,2003-05-14,68.24,145
Borgharen,2003-05-15,65.87,145
Borgharen,2003-05-16,79.61,145
Borgharen,2003-05-17,53.82,145
Borgharen,2003-05-18,91.11,145
Borgharen,2003-05-19,130.84,145
Borgharen,2003-05-20,237.55,145
Borgharen,2003-05-21,234.19,145
Borgharen,2003-05-22,218.81,145
Borgharen,2003-05-23,165.23,145
Borgharen,2003-05-24,236.24,145
Borgharen,2003-05-25,306.72,145
Borgharen,2003-05-26,257.54,145
Borgharen,2003-05-27,191.04,145
Borgharen,2003-05-28,138.55,145
Borgharen,2003-05-29,128.58,145
Borgharen,2003-05-30,121.24,145
Borgharen,2003-05-31,124.18,145
Borgharen,2003-06-01,108.91,147
Borgharen,2003-06-02,101.79,145
Borgharen,2003-06-03,94.06,145
Borgharen,2003-06-04,88.08,145
Borgharen,2003-06-05,82.43,145
Borgharen,2003-06-06,78.87,145
Borgharen,2003-06-07,84.72,145
Borgharen,2003-06-08,99.66,145
Borgharen,2003-06-09,118.41,145
Borgharen,2003-06-10,71.79,145
Borgharen,2003-06-11,70.24,145
Borgharen,2003-06-12,67.63,145
Borgharen,2003-06-13,65.25,145
Borgharen,2003-06-14,75.36,145
Borgharen,2003-06-15,88.36,145
Borgharen,2003-06-16,63.78,145
Borgharen,2003-06-17,53.84,145
Borgharen,2003-06-18,59.03,145
Borgharen,2003-06-19,40.7,145
Borgharen,2003-06-20,30.06,145
Borgharen,2003-06-21,28.3,145
Borgharen,2003-06-22,57.39,145
Borgharen,2003-06-23,55.85,145
Borgharen,2003-06-24,17.17,145
Borgharen,2003-06-25,16.38,145
Borgharen,2003-06-26,27.78,145
Borgharen,2003-06-27,14.16,145
Borgharen,2003-06-28,16.2,145
Borgharen,2003-06-29,36.34,145
Borgharen,2003-06-30,34.34,145
Borgharen,2003-07-01,37.55,147
Borgharen,2003-07-02,42.53,145
Borgharen,2003-07-03,44.98,145
Borgharen,2003-07-04,58.07,145
Borgharen,2003-07-05,55.84,145
Borgharen,2003-07-06,66.57,145
Borgharen,2003-07-07,40.35,145
Borgharen,2003-07-08,15.55,145
Borgharen,2003-07-09,18.4,145
Borgharen,2003-07-10,18.71,145
Borgharen,2003-07-11,13.98,145
Borgharen,2003-07-12,13.14,145
Borgharen,2003-07-13,34.2,145
Borgharen,2003-07-14,17.85,145
Borgharen,2003-07-15,13.96,145
Borgharen,2003-07-16,12.34,145
Borgharen,2003-07-17,13.06,145
Borgharen,2003-07-18,12.26,145
Borgharen,2003-07-19,16.33,145
Borgharen,2003-07-20,16.0,145
Borgharen,2003-07-21,18.24,145
Borgharen,2003-07-22,13.73,145
Borgharen,2003-07-23,11.64,145
Borgharen,2003-07-24,13.07,145
Borgharen,2003-07-25,12.06,145
Borgharen,2003-07-26,11.94,145
Borgharen,2003-07-27,59.94,145
Borgharen,2003-07-28,34.37,145
Borgharen,2003-07-29,12.46,145
Borgharen,2003-07-30,65.75,145
Borgharen,2003-07-31,32.58,145
Borgharen,2003-08-01,44.82,147
Borgharen,2003-08-02,12.76,145
Borgharen,2003-08-03,18.36,145
Borgharen,2003-08-04,26.75,145
Borgharen,2003-08-05,12.18,145
Borgharen,2003-08-06,12.04,145
Borgharen,2003-08-07,12.56,145
Borgharen,2003-08-08,12.8,145
Borgharen,2003-08-09,13.14,145
Borgharen,2003-08-10,11.97,145
Borgharen,2003-08-11,12.15,145
Borgharen,2003-08-12,12.43,145
Borgharen,2003-08-13,12.31,145
Borgharen,2003-08-14,12.09,145
Borgharen,2003-08-15,11.87,145
Borgharen,2003-08-16,11.83,145
Borgharen,2003-08-17,11.42,145
Borgharen,2003-08-18,11.65,145
Borgharen,2003-08-19,11.43,145
Borgharen,2003-08-20,12.06,145
Borgharen,2003-08-21,20.15,145
Borgharen,2003-08-22,11.98,145
Borgharen,2003-08-23,12.12,145
Borgharen,2003-08-24,25.28,145
Borgharen,2003-08-25,23.37,145
Borgharen,2003-08-26,12.52,145
Borgharen,2003-08-27,12.29,145
Borgharen,2003-08-28,11.99,145
Borgharen,2003-08-29,12.37,145
Borgharen,2003-08-30,21.91,145
Borgharen,2003-08-31,59.0,145
Borgharen,2003-09-01,29.88,147
Borgharen,2003-09-02,12.62,145
Borgharen,2003-09-03,11.91,145
Borgharen,2003-09-04,12.66,145
Borgharen,2003-09-05,12.45,145
Borgharen,2003-09-06,11.82,145
Borgharen,2003-09-07,12.5,145
Borgharen,2003-09-08,18.58,145
Borgharen,2003-09-09,11.81,145
Borgharen,2003-09-10,11.69,145
Borgharen,2003-09-11,12.35,145
Borgharen,2003-09-12,11.74,145
Borgharen,2003-09-13,12.0,145
Borgharen,2003-09-14,11.51,145
Borgharen,2003-09-15,14.01,145
Borgharen,2003-09-16,12.03,145
Borgharen,2003-09-17,11.86,145
Borgharen,2003-09-18,11.9,145
Borgharen,2003-09-19,12.06,145
Borgharen,2003-09-20,12.38,145
Borgharen,2003-09-21,11.91,145
Borgharen,2003-09-22,12.1,145
Borgharen,2003-09-23,12.14,145
Borgharen,2003-09-24,11.64,145
Borgharen,2003-09-25,11.34,145
Borgharen,2003-09-26,11.14,145
Borgharen,2003-09-27,11.0,145
Borgharen,2003-09-28,10.99,145
Borgharen,2003-09-29,10.69,145
Borgharen,2003-09-30,11.25,145
Borgharen,2003-10-01,11.33,147
Borgharen,2003-10-02,10.97,145
Borgharen,2003-10-03,11.37,145
Borgharen,2003-10-04,12.31,145
Borgharen,2003-10-05,15.49,145
Borgharen,2003-10-06,30.31,145
Borgharen,2003-10-07,12.17,145
Borgharen,2003-10-08,24.54,145
Borgharen,2003-10-09,32.96,145
Borgharen,2003-10-10,34.07,145
Borgharen,2003-10-11,21.12,145
Borgharen,2003-10-12,53.13,145
Borgharen,2003-10-13,29.76,145
Borgharen,2003-10-14,11.24,145
Borgharen,2003-10-15,11.63,145
Borgharen,2003-10-16,12.09,145
Borgharen,2003-10-17,12.22,145
Borgharen,2003-10-18,11.92,145
Borgharen,2003-10-19,11.52,145
Borgharen,2003-10-20,11.74,145
Borgharen,2003-10-21,11.73,145
Borgharen,2003-10-22,11.57,145
Borgharen,2003-10-23,11.29,145
Borgharen,2003-10-24,10.91,145
Borgharen,2003-10-25,10.97,145
Borgharen,2003-10-26,11.0,145
Borgharen,2003-10-27,18.21,145
Borgharen,2003-10-28,11.9,145
Borgharen,2003-10-29,11.2,145
Borgharen,2003-10-30,10.99,145
Borgharen,2003-10-31,11.17,145
Borgharen,2003-11-01,15.91,147
Borgharen,2003-11-02,67.4,145
Borgharen,2003-11-03,54.76,145
Borgharen,2003-11-04,30.5,145
Borgharen,2003-11-05,29.72,145
Borgharen,2003-11-06,23.13,145
Borgharen,2003-11-07,16.81,145
Borgharen,2003-11-08,30.69,145
Borgharen,2003-11-09,25.43,145
Borgharen,2003-11-10,13.03,145
Borgharen,2003-11-11,17.87,145
Borgharen,2003-11-12,20.65,145
Borgharen,2003-11-13,10.88,145
Borgharen,2003-11-14,11.45,145
Borgharen,2003-11-15,10.88,145
Borgharen,2003-11-16,27.7,145
Borgharen,2003-11-17,49.24,145
Borgharen,2003-11-18,33.18,145
Borgharen,2003-11-19,34.04,145
Borgharen,2003-11-20,14.42,145
Borgharen,2003-11-21,22.05,145
Borgharen,2003-11-22,11.45,145
Borgharen,2003-11-23,36.29,145
Borgharen,2003-11-24,33.52,145
