krw_code,station_name,x_rd,y_rd,lat,lon,year,Ntot_zomergem_mgL,Ptot_zomergem_mgL
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,1992,,0.459
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,1993,7.11,0.478
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,1994,6.46,0.478
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,1995,6.46,0.491
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,1996,6.04,0.536
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,1997,5.98,0.537
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,1998,6.3,0.587
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,1999,6.24,0.566
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2000,6.24,0.591
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2001,5.75,0.588
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2002,5.4,0.607
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2003,4.84,0.653
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2004,4.41,0.596
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2005,4.54,0.557
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2006,4.8,0.469
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2007,4.85,0.511
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2008,4.69,0.606
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2009,4.34,0.581
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2010,4.27,0.522
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2011,4.07,0.365
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2012,4.15,0.349
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2013,3.71,0.522
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2014,3.83,0.43
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2015,3.43,0.49
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2016,4.36,0.29
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2017,5.89,0.335
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2018,4.05,0.287
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2019,4.28,0.293
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2020,3.32,0.275
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2021,2.91,0.246
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2022,2.93,0.256
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2023,3.14,0.274
NL38_1D,Aa van Gemert tot Den Bosch,163900.1555324675,404837.2273987682,51.632319901277434,5.515752555398541,2024,3.39,0.328
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,1990,,1.388
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,1991,,1.694
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,1992,,1.689
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,1993,7.82,1.944
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,1994,6.2,1.808
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,1995,5.87,2.326
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,1996,4.34,2.375
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,1997,3.93,2.405
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,1998,3.89,1.763
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,1999,4.06,1.946
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2000,4.26,2.569
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2001,4.27,3.048
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2002,4.74,2.449
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2003,4.24,1.657
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2004,3.55,1.219
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2005,2.53,1.203
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2006,2.55,0.934
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2007,2.42,0.562
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2008,2.79,0.337
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2009,2.63,0.284
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2010,2.7,0.304
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2011,2.73,0.362
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2012,3.23,0.429
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2013,2.96,0.382
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2014,3.02,0.354
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2015,2.59,0.265
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2016,3.22,0.408
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2017,3.11,0.41
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2018,3,0.374
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2019,2.63,0.29
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2020,2.48,0.251
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2021,3.01,0.321
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2022,3.2,0.399
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2023,3.41,0.441
NL38_1H,"Goorloop, Boerdonkse Aa en Aa van Helmond",173548.4839721019,392172.0687511939,51.51824272793224,5.654436987146707,2024,3.51,0.46
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2002,3.03,0.108
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2003,2.91,0.108
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2004,2.72,0.093
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2005,2.57,0.084
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2006,2.65,0.089
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2007,3.02,0.102
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2008,3.53,0.125
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2009,3.45,0.117
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2010,3.23,0.14
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2011,2.83,0.144
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2012,2.83,0.153
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2013,2.74,0.122
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2014,2.81,0.095
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2015,2.61,0.084
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2016,4,0.13
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2017,3.94,0.137
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2018,3.55,0.138
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2019,3.05,0.119
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2020,2.95,0.119
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2021,2.13,0.09
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2022,2.2,0.114
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2023,2.4,0.123
NL38_1I,Biezenloop,164220.0907761078,401325.11056107,51.60074594021983,5.520280755648564,2024,2.67,0.147
NL38_1J,Goorloop gegraven,169381.9121954807,398074.288469168,51.57141720320128,5.594650257235209,2020,1.8,0.18
NL38_1J,Goorloop gegraven,169381.9121954807,398074.288469168,51.57141720320128,5.594650257235209,2021,1.9,0.18
NL38_1J,Goorloop gegraven,169381.9121954807,398074.288469168,51.57141720320128,5.594650257235209,2022,1.9,0.18
NL38_1J,Goorloop gegraven,169381.9121954807,398074.288469168,51.57141720320128,5.594650257235209,2023,1.93,0.17
NL38_1J,Goorloop gegraven,169381.9121954807,398074.288469168,51.57141720320128,5.594650257235209,2024,2.1,0.173
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2013,1.1,0.071
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2014,1.59,0.11
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2015,1.85,0.105
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2016,2.5,0.158
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2017,1.89,0.122
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2018,1.93,0.131
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2019,1.37,0.084
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2020,1.4,0.093
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2021,1.73,0.088
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2022,1.77,0.095
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2023,1.93,0.1
NL38_2C,Kleine Wetering,158043.62215506413,414231.4981760597,51.7168228147471,5.4312452609933155,2024,1.93,0.117
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2008,3.84,0.097
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2009,3.84,0.097
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2010,3.84,0.097
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2011,4.22,0.133
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2012,4.22,0.133
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2013,4.22,0.133
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2014,4.44,0.2
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2015,4.04,0.195
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2016,5.18,0.203
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2017,3.76,0.153
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2018,4.16,0.143
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2019,2.67,0.088
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2020,2.83,0.062
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2021,2.9,0.047
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2022,2.7,0.047
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2023,3.8,0.08
NL38_2E,Landmeersche Loop,178054.7730206149,399962.7528118944,51.58810244305941,5.719872833788045,2024,4.3,0.112
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2008,3.75,0.111
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2009,3.75,0.111
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2010,3.75,0.111
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2011,4.14,0.192
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2012,4.13,0.177
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2013,4.08,0.173
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2014,4.04,0.151
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2015,3.87,0.143
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2016,4.48,0.163
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2017,5.9,0.213
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2018,5.63,0.21
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2019,4.64,0.19
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2020,3.47,0.198
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2021,3.37,0.187
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2022,3.08,0.198
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2023,3.12,0.203
NL38_2G,Leijgraaf,170755.1157056553,404667.30471296154,51.630641733621296,5.614754954633318,2024,3.32,0.21
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,1990,,0.29
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,1991,,0.304
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,1992,,0.291
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,1993,6.27,0.294
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,1994,5.88,0.267
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,1995,5.93,0.268
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,1996,7.3,0.314
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,1997,6.99,0.343
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,1998,6.51,0.346
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,1999,4.3,0.304
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2000,3.94,0.28
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2001,3.67,0.305
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2002,3.22,0.27
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2003,3.14,0.289
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2004,2.77,0.22
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2005,2.94,0.196
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2006,2.92,0.155
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2007,3.15,0.177
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2008,3.4,0.267
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2009,3.2,0.26
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2010,3.73,0.301
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2011,3.65,0.284
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2012,4.1,0.296
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2013,3.54,0.249
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2014,3.57,0.202
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2015,3.32,0.251
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2016,3.61,0.225
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2017,3.73,0.207
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2018,3.48,0.223
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2019,3,0.249
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2020,2.91,0.303
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2021,2.21,0.307
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2022,2.27,0.274
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2023,2.52,0.236
NL38_2H,Groote Wetering,152953.20655031875,412122.6097493848,51.697871749571576,5.357596015905853,2024,2.94,0.248
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,1990,,2.747
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,1991,,2.878
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,1992,,2.359
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,1993,5.53,2.418
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,1994,5.46,1.982
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,1995,5.45,1.995
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,1996,5.9,2.574
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,1997,7.17,2.931
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,1998,7.72,3.404
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,1999,7.56,3.029
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2000,6.57,2.993
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2001,6.29,3.599
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2002,6.1,3.415
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2003,6.44,3.685
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2004,6.79,2.83
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2005,6.4,2.808
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2006,5.43,2.407
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2007,4.85,2.097
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2008,5.11,1.917
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2009,5.06,1.364
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2010,5.65,1.148
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2011,6.03,0.473
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2012,6.11,0.447
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2013,5.39,0.496
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2014,4.8,0.585
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2015,4.59,0.568
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2016,5.8,0.547
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2017,7.46,0.577
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2018,6.45,0.637
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2019,5.4,0.567
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2020,4.62,0.51
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2021,4.55,0.402
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2022,3.4,0.363
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2023,3.68,0.385
NL38_2I,Beekgraaf,168104.74300904502,403612.7225092374,51.621230858885866,5.576435881747967,2024,3.87,0.387
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2006,4.71,0.247
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2007,4.28,0.252
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2008,4.19,0.254
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2009,3.64,0.222
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2010,3.6,0.222
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2011,3.45,0.242
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2012,3.56,0.279
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2013,3.21,0.211
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2014,3.44,0.154
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2015,3.04,0.086
NL38_2J_2,Peelse Loop,178056.99144704433,397374.11019046936,51.56483443301188,5.719734220290806,2016,4,0.16
