locationId,parameter,date,value_mgL,units
NL37_20GZ-031-01,Ntot,2007-04-02,10.7,mg/l
NL37_20GZ-031-01,Ntot,2007-05-13,15.7,mg/l
NL37_20GZ-031-01,Ntot,2007-05-14,15.7,mg/l
NL37_20GZ-031-01,Ntot,2007-06-06,4.52,mg/l
NL37_20GZ-031-01,Ntot,2007-06-07,4.52,mg/l
NL37_20GZ-031-01,Ntot,2007-07-08,11.9,mg/l
NL37_20GZ-031-01,Ntot,2007-07-09,11.9,mg/l
NL37_20GZ-031-01,Ntot,2007-08-05,6.3,mg/l
NL37_20GZ-031-01,Ntot,2007-08-06,6.3,mg/l
NL37_20GZ-031-01,Ntot,2007-09-10,11.32,mg/l
NL37_20GZ-031-01,Ntot,2007-09-11,11.32,mg/l
NL37_20GZ-031-01,Ntot,2007-09-30,11.06,mg/l
NL37_20GZ-031-01,Ntot,2007-10-01,11.06,mg/l
NL37_20GZ-031-01,Ntot,2007-11-12,11.2,mg/l
NL37_20GZ-031-01,Ntot,2007-11-13,11.2,mg/l
NL37_20GZ-031-01,Ntot,2007-12-02,11.7,mg/l
NL37_20GZ-031-01,Ntot,2007-12-03,11.7,mg/l
NL37_20GZ-031-01,Ntot,2008-01-22,16.3,mg/l
NL37_20GZ-031-01,Ntot,2008-01-23,16.3,mg/l
NL37_20GZ-031-01,Ntot,2008-02-24,11.5,mg/l
NL37_20GZ-031-01,Ntot,2008-02-25,11.5,mg/l
NL37_20GZ-031-01,Ntot,2008-03-25,16.7,mg/l
NL37_20GZ-031-01,Ntot,2008-03-26,16.7,mg/l
NL37_20GZ-031-01,Ntot,2008-04-22,10.2,mg/l
NL37_20GZ-031-01,Ntot,2008-04-23,10.2,mg/l
NL37_20GZ-031-01,Ntot,2008-05-20,7.62,mg/l
NL37_20GZ-031-01,Ntot,2008-05-21,7.62,mg/l
NL37_20GZ-031-01,Ntot,2008-06-22,6.6,mg/l
NL37_20GZ-031-01,Ntot,2008-06-23,6.6,mg/l
NL37_20GZ-031-01,Ntot,2008-07-20,10.2,mg/l
NL37_20GZ-031-01,Ntot,2008-07-21,10.2,mg/l
NL37_20GZ-031-01,Ntot,2008-08-19,7.44,mg/l
NL37_20GZ-031-01,Ntot,2008-08-20,7.44,mg/l
NL37_20GZ-031-01,Ntot,2008-09-21,10.3,mg/l
NL37_20GZ-031-01,Ntot,2008-09-22,10.3,mg/l
NL37_20GZ-031-01,Ntot,2008-10-21,11.6,mg/l
NL37_20GZ-031-01,Ntot,2008-10-22,11.6,mg/l
NL37_20GZ-031-01,Ntot,2008-11-16,12.2,mg/l
NL37_20GZ-031-01,Ntot,2008-11-17,12.2,mg/l
NL37_20GZ-031-01,Ntot,2008-12-16,13.2,mg/l
NL37_20GZ-031-01,Ntot,2008-12-17,13.2,mg/l
NL37_20GZ-031-01,Ntot,2009-01-12,13.88,mg/l
NL37_20GZ-031-01,Ntot,2009-01-13,13.88,mg/l
NL37_20GZ-031-01,Ntot,2009-02-16,15.2,mg/l
NL37_20GZ-031-01,Ntot,2009-02-17,15.2,mg/l
NL37_20GZ-031-01,Ntot,2009-03-16,12.4,mg/l
NL37_20GZ-031-01,Ntot,2009-03-17,12.4,mg/l
NL37_20GZ-031-01,Ntot,2009-04-13,17,mg/l
NL37_20GZ-031-01,Ntot,2009-04-14,17,mg/l
NL37_20GZ-031-01,Ntot,2009-05-11,7.16,mg/l
NL37_20GZ-031-01,Ntot,2009-05-12,7.16,mg/l
NL37_20GZ-031-01,Ntot,2009-06-15,8.9,mg/l
NL37_20GZ-031-01,Ntot,2009-06-16,8.9,mg/l
NL37_20GZ-031-01,Ntot,2009-07-14,7,mg/l
NL37_20GZ-031-01,Ntot,2009-07-15,7,mg/l
NL37_20GZ-031-01,Ntot,2009-08-10,8.05,mg/l
NL37_20GZ-031-01,Ntot,2009-08-11,8.05,mg/l
NL37_20GZ-031-01,Ntot,2009-09-14,10.64,mg/l
NL37_20GZ-031-01,Ntot,2009-09-15,10.64,mg/l
NL37_20GZ-031-01,Ntot,2009-10-12,12.73,mg/l
NL37_20GZ-031-01,Ntot,2009-10-13,12.73,mg/l
NL37_20GZ-031-01,Ntot,2009-11-08,13.1,mg/l
NL37_20GZ-031-01,Ntot,2009-11-09,13.1,mg/l
NL37_20GZ-031-01,Ntot,2009-12-07,16.9,mg/l
