jaar;watertype;seizoen;bedrijfstype;hoofdgrondsoortregio;jaartot_gem;std;component;symbool;eenheid;p10;p25;p50;p75;p90;perc_dg;aantal_bedrijven;volgnummer_c;volgnummer_h;mark_ab;component_naam;mark_dg;dg;aantal_bedrijfstype;in_tabel;in_trendgrafiek;in_jaargrafiek;versie;meetnet
2006;slootwater;winter;akkerbouw;klei;243;302;Chloride;(Cl);mg/l;49;62;165;259;335;0;29;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;akkerbouw;klei;212;222;Chloride;(Cl);mg/l;54;60;143;247;339;0;25;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;akkerbouw;klei;257;251;Chloride;(Cl);mg/l;52;73;134;470;545;0;24;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;akkerbouw;klei;339;477;Chloride;(Cl);mg/l;54;76;139;335;893;0;29;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;akkerbouw;klei;342;472;Chloride;(Cl);mg/l;58;76;168;371;731;0;29;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;akkerbouw;klei;316;428;Chloride;(Cl);mg/l;48;73;153;339;649;0;29;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;akkerbouw;klei;299;472;Chloride;(Cl);mg/l;42;58;147;317;581;0;32;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;akkerbouw;klei;260;320;Chloride;(Cl);mg/l;41;59;133;225;544;0;32;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;akkerbouw;klei;208;222;Chloride;(Cl);mg/l;52;56;106;276;503;0;31;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;akkerbouw;klei;210;210;Chloride;(Cl);mg/l;41;58;115;289;542;0;30;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;akkerbouw;klei;184;179;Chloride;(Cl);mg/l;36;47;112;224;431;0;30;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;akkerbouw;klei;295;409;Chloride;(Cl);mg/l;49;80;154;300;644;0;30;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;akkerbouw;klei;298;404;Chloride;(Cl);mg/l;53;83;134;278;743;0;29;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;akkerbouw;klei;305;349;Chloride;(Cl);mg/l;52;107;176;302;841;0;32;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;akkerbouw;klei;268;367;Chloride;(Cl);mg/l;48;103;142;261;469;0;31;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;akkerbouw;klei;312;411;Chloride;(Cl);mg/l;54;81;178;267;670;0;31;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;akkerbouw;klei;244;270;Chloride;(Cl);mg/l;49;90;138;239;574;0;30;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;akkerbouw;klei;333;546;Chloride;(Cl);mg/l;49;91;129;323;708;0;30;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;akkerbouw;klei;276;513;Chloride;(Cl);mg/l;49;63;110;253;555;0;30;60;5;;Chloride (Cl);;0.21;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;akkerbouw;klei;0.29;0.26;Chroom;(Cr);µg/l;0;0.02;0.36;0.57;0.6;85;13;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;akkerbouw;klei;0.33;0.12;Chroom;(Cr);µg/l;0.23;0.23;0.26;0.46;0.52;92;12;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;akkerbouw;klei;0.01;0.06;Chroom;(Cr);µg/l;0;0;0;0;0;100;29;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;akkerbouw;klei;0.1;0.2;Chroom;(Cr);µg/l;0;0;0;0.07;0.37;90;29;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;akkerbouw;klei;0.08;0.24;Chroom;(Cr);µg/l;-0.06;0;0;0;0.45;84;25;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;akkerbouw;klei;-0.04;0.32;Chroom;(Cr);µg/l;-0.53;-0.17;0;0;0.25;92;24;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;akkerbouw;klei;-0.07;0.31;Chroom;(Cr);µg/l;-0.47;-0.25;0;0;0.21;93;29;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;akkerbouw;klei;0.32;0.34;Chroom;(Cr);µg/l;0.12;0.17;0.22;0.28;0.46;90;29;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;akkerbouw;klei;0.27;0.24;Chroom;(Cr);µg/l;0.1;0.16;0.2;0.29;0.5;86;29;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;akkerbouw;klei;0.33;0.17;Chroom;(Cr);µg/l;0.21;0.23;0.26;0.32;0.6;84;32;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;akkerbouw;klei;0.39;0.18;Chroom;(Cr);µg/l;0.24;0.27;0.3;0.43;0.67;78;32;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;akkerbouw;klei;0.28;0.17;Chroom;(Cr);µg/l;0.15;0.17;0.22;0.29;0.47;90;31;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;akkerbouw;klei;0.26;0.17;Chroom;(Cr);µg/l;0.13;0.14;0.2;0.29;0.49;90;30;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;akkerbouw;klei;0.27;0.2;Chroom;(Cr);µg/l;0.11;0.15;0.2;0.29;0.47;90;30;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;akkerbouw;klei;0.23;0.17;Chroom;(Cr);µg/l;0.1;0.12;0.18;0.27;0.51;87;30;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;akkerbouw;klei;0.27;0.17;Chroom;(Cr);µg/l;0.13;0.16;0.22;0.31;0.44;90;29;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;akkerbouw;klei;0.29;0.18;Chroom;(Cr);µg/l;0.12;0.16;0.24;0.38;0.51;91;32;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;akkerbouw;klei;0.24;0.17;Chroom;(Cr);µg/l;0.13;0.14;0.19;0.28;0.36;94;31;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;akkerbouw;klei;0.2;0.2;Chroom;(Cr);µg/l;0.05;0.07;0.13;0.23;0.5;87;31;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;akkerbouw;klei;0.22;0.21;Chroom;(Cr);µg/l;0.06;0.1;0.16;0.27;0.44;90;30;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;akkerbouw;klei;0.15;0.2;Chroom;(Cr);µg/l;-0.05;0.02;0.09;0.24;0.42;93;30;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;akkerbouw;klei;0.07;0.23;Chroom;(Cr);µg/l;-0.12;-0.07;0.02;0.12;0.33;93;30;95;5;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;akkerbouw;klei;0.05;0.07;IJzer;(Fe);mg/l;0;0.01;0.02;0.07;0.08;69;16;100;5;;IJzer (Fe);*;0.05;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;akkerbouw;klei;0.08;0.26;IJzer;(Fe);mg/l;0;0;0;0.02;0.14;81;36;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;akkerbouw;klei;0.09;0.21;IJzer;(Fe);mg/l;0;0;0;0.12;0.22;72;29;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;akkerbouw;klei;0.08;0.29;IJzer;(Fe);mg/l;0;0;0;0;0.18;79;29;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;akkerbouw;klei;-0.02;0.12;IJzer;(Fe);mg/l;-0.1;-0.05;-0.04;-0.03;0.01;84;25;100;5;;IJzer (Fe);*;0.05;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;akkerbouw;klei;-0.03;0.14;IJzer;(Fe);mg/l;-0.14;-0.12;-0.07;0.02;0.05;83;24;100;5;;IJzer (Fe);*;0.05;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;akkerbouw;klei;0.14;0.36;IJzer;(Fe);mg/l;-0.03;0;0.03;0.1;0.42;72;29;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;akkerbouw;klei;0.28;0.82;IJzer;(Fe);mg/l;0.03;0.03;0.05;0.14;0.42;55;29;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;akkerbouw;klei;0.42;1.6;IJzer;(Fe);mg/l;0.02;0.03;0.03;0.09;0.32;62;29;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;akkerbouw;klei;0.12;0.28;IJzer;(Fe);mg/l;0.01;0.02;0.03;0.1;0.2;66;32;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;akkerbouw;klei;0.15;0.24;IJzer;(Fe);mg/l;0.02;0.03;0.05;0.12;0.41;56;32;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;akkerbouw;klei;0.14;0.25;IJzer;(Fe);mg/l;0.02;0.02;0.02;0.09;0.51;65;31;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;akkerbouw;klei;0.07;0.2;IJzer;(Fe);mg/l;0.01;0.02;0.02;0.03;0.06;87;30;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;akkerbouw;klei;0.06;0.08;IJzer;(Fe);mg/l;0.02;0.02;0.03;0.04;0.16;77;30;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;akkerbouw;klei;0.12;0.3;IJzer;(Fe);mg/l;0.01;0.02;0.03;0.05;0.14;73;30;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;akkerbouw;klei;0.1;0.18;IJzer;(Fe);mg/l;0.02;0.02;0.04;0.06;0.23;66;29;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;akkerbouw;klei;0.14;0.24;IJzer;(Fe);mg/l;0.02;0.03;0.04;0.08;0.41;56;32;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;akkerbouw;klei;0.21;0.54;IJzer;(Fe);mg/l;0.02;0.03;0.04;0.07;0.29;58;31;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;akkerbouw;klei;0.1;0.12;IJzer;(Fe);mg/l;0.02;0.03;0.04;0.12;0.27;58;31;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;akkerbouw;klei;0.24;0.62;IJzer;(Fe);mg/l;0.01;0.02;0.05;0.12;0.56;53;30;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;akkerbouw;klei;0.27;0.56;IJzer;(Fe);mg/l;0.03;0.04;0.06;0.16;0.44;43;30;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;akkerbouw;klei;0.12;0.16;IJzer;(Fe);mg/l;0.02;0.03;0.04;0.14;0.3;57;30;100;5;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;akkerbouw;klei;23;19;Kalium;(K);mg/l;7.3;12;16;28;64;0;16;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;akkerbouw;klei;15;16;Kalium;(K);mg/l;6.1;8.5;11;16;29;0;36;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;akkerbouw;klei;14;9.2;Kalium;(K);mg/l;5.2;7.3;11;17;26;0;29;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;akkerbouw;klei;12;8.4;Kalium;(K);mg/l;4.6;6.8;11;14;24;0;29;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;akkerbouw;klei;11;7.1;Kalium;(K);mg/l;3.9;5.3;9.2;14;18;0;25;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;akkerbouw;klei;13;9.5;Kalium;(K);mg/l;3.6;4.8;9.3;13;21;0;24;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;akkerbouw;klei;13;6.3;Kalium;(K);mg/l;4.7;8.8;10;16;21;0;29;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;akkerbouw;klei;13;8.8;Kalium;(K);mg/l;5.5;7.9;11;14;22;0;29;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;akkerbouw;klei;13;9.5;Kalium;(K);mg/l;5.3;8.3;11;15;19;0;29;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;akkerbouw;klei;12;11;Kalium;(K);mg/l;4.6;6.4;10;13;16;0;32;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;akkerbouw;klei;13;9.5;Kalium;(K);mg/l;5;7.7;10;14;24;0;32;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;akkerbouw;klei;11;7.9;Kalium;(K);mg/l;4.7;6.8;10;13;15;0;31;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;akkerbouw;klei;11;7.4;Kalium;(K);mg/l;4.7;7.2;9.6;13;19;0;30;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;akkerbouw;klei;9.8;5.9;Kalium;(K);mg/l;4.6;6.5;7.8;12;15;0;30;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;akkerbouw;klei;12;8.3;Kalium;(K);mg/l;4.7;7.2;9.7;14;20;0;30;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;akkerbouw;klei;11;7.9;Kalium;(K);mg/l;4.7;6.2;9;12;25;0;29;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;akkerbouw;klei;12;8.2;Kalium;(K);mg/l;4.6;6.6;11;16;21;0;32;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;akkerbouw;klei;11;8.2;Kalium;(K);mg/l;4.2;5.9;8.9;13;17;0;31;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;akkerbouw;klei;13;10;Kalium;(K);mg/l;4.8;7.2;8.7;16;26;0;31;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;akkerbouw;klei;12;6.3;Kalium;(K);mg/l;5.3;7.5;8.8;15;20;0;30;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;akkerbouw;klei;14;11;Kalium;(K);mg/l;5.2;6.3;10;18;23;0;30;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;akkerbouw;klei;12;10;Kalium;(K);mg/l;4.7;5.9;8.7;14;18;0;30;45;5;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;akkerbouw;klei;1.2;0.51;Koper;(Cu);µg/l;0.85;0.93;1.1;1.5;2.1;7.7;13;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;akkerbouw;klei;1.8;0.53;Koper;(Cu);µg/l;1.3;1.3;1.7;1.8;2.2;0;12;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;akkerbouw;klei;1.8;0.91;Koper;(Cu);µg/l;0.93;1.3;1.5;2.3;2.8;6.9;29;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;akkerbouw;klei;1.9;0.78;Koper;(Cu);µg/l;1.1;1.4;1.8;2.4;3.1;3.4;29;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;akkerbouw;klei;2.3;0.85;Koper;(Cu);µg/l;1.4;1.7;2.2;3.1;3.6;0;25;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;akkerbouw;klei;1.5;0.61;Koper;(Cu);µg/l;0.85;1.1;1.3;2;2.4;4.2;24;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;akkerbouw;klei;1.6;0.65;Koper;(Cu);µg/l;0.75;1.2;1.5;1.9;2.4;0;29;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;akkerbouw;klei;2.1;0.96;Koper;(Cu);µg/l;0.85;1.4;2.2;2.8;3;0;29;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;akkerbouw;klei;1.7;0.67;Koper;(Cu);µg/l;0.95;1.1;1.7;2.2;2.6;0;29;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;akkerbouw;klei;1.9;0.82;Koper;(Cu);µg/l;0.98;1.4;1.8;2.4;2.9;3.1;32;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;akkerbouw;klei;1.7;0.73;Koper;(Cu);µg/l;0.75;1.1;1.6;2.3;2.6;0;32;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;akkerbouw;klei;2;1.1;Koper;(Cu);µg/l;1.1;1.2;1.6;2.7;3.6;0;31;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;akkerbouw;klei;1.8;0.7;Koper;(Cu);µg/l;1;1.3;1.8;2.1;2.8;0;30;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;akkerbouw;klei;1.9;0.76;Koper;(Cu);µg/l;0.81;1.4;1.9;2.3;2.7;0;30;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;akkerbouw;klei;1.7;0.91;Koper;(Cu);µg/l;0.8;1.1;1.5;2.1;3.2;0;30;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;akkerbouw;klei;2;0.86;Koper;(Cu);µg/l;0.91;1.3;1.9;2.7;3.2;0;29;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;akkerbouw;klei;2;0.7;Koper;(Cu);µg/l;1.3;1.5;1.9;2.6;2.8;0;32;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;akkerbouw;klei;2;0.8;Koper;(Cu);µg/l;1.1;1.3;2;2.5;3.2;0;31;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;akkerbouw;klei;1.7;0.89;Koper;(Cu);µg/l;0.66;0.84;1.6;2.4;2.9;3.2;31;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;akkerbouw;klei;1.6;0.77;Koper;(Cu);µg/l;0.75;1;1.4;1.9;2.5;0;30;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;akkerbouw;klei;1.7;0.81;Koper;(Cu);µg/l;0.61;1.1;1.6;2.3;2.6;6.7;30;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;akkerbouw;klei;1.8;0.86;Koper;(Cu);µg/l;0.86;1.2;1.8;2.2;2.8;3.3;30;105;5;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;akkerbouw;klei;0.14;0.21;Lood;(Pb);µg/l;0;0;0.01;0.25;0.53;69;13;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;akkerbouw;klei;0.03;0.06;Lood;(Pb);µg/l;0;0;0;0.06;0.14;100;12;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;akkerbouw;klei;0.01;0.03;Lood;(Pb);µg/l;0;0;0;0;0.05;100;29;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;akkerbouw;klei;0.01;0.05;Lood;(Pb);µg/l;0;0;0;0;0.03;97;29;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;akkerbouw;klei;0.04;0.07;Lood;(Pb);µg/l;-0.03;0;0.03;0.05;0.07;96;25;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;akkerbouw;klei;0.02;0.04;Lood;(Pb);µg/l;0;0;0;0.02;0.02;96;24;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;akkerbouw;klei;0.01;0.03;Lood;(Pb);µg/l;0;0;0;0.03;0.05;100;29;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;akkerbouw;klei;0.03;0.06;Lood;(Pb);µg/l;0;0;0.01;0.03;0.12;97;29;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;akkerbouw;klei;0.02;0.02;Lood;(Pb);µg/l;0;0;0;0.04;0.05;100;29;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;akkerbouw;klei;0.02;0.03;Lood;(Pb);µg/l;0;0;0;0.03;0.05;100;32;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;akkerbouw;klei;0.02;0.03;Lood;(Pb);µg/l;0;0;0;0.03;0.04;100;32;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;akkerbouw;klei;0.03;0.05;Lood;(Pb);µg/l;0;0;0;0.03;0.08;97;31;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;akkerbouw;klei;0.01;0.02;Lood;(Pb);µg/l;0;0;0;0.01;0.03;100;30;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;akkerbouw;klei;0.01;0.02;Lood;(Pb);µg/l;0;0;0;0.02;0.03;100;30;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;akkerbouw;klei;0.01;0.03;Lood;(Pb);µg/l;0;0;0;0;0.07;100;30;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;akkerbouw;klei;0.03;0.02;Lood;(Pb);µg/l;0.01;0.01;0.02;0.04;0.06;100;29;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;akkerbouw;klei;0.04;0.04;Lood;(Pb);µg/l;0.01;0.01;0.02;0.05;0.08;97;32;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;akkerbouw;klei;0.02;0.02;Lood;(Pb);µg/l;0.01;0.01;0.02;0.03;0.04;100;31;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;akkerbouw;klei;0.04;0.06;Lood;(Pb);µg/l;0;0;0.01;0.03;0.08;94;31;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;akkerbouw;klei;0.01;0.04;Lood;(Pb);µg/l;-0.01;0;0.01;0.01;0.04;100;30;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;akkerbouw;klei;0.02;0.03;Lood;(Pb);µg/l;0;0;0.02;0.03;0.05;100;30;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;akkerbouw;klei;0.01;0.02;Lood;(Pb);µg/l;-0.01;0;0;0.02;0.04;100;30;110;5;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;akkerbouw;klei;75;71;Magnesium;(Mg);mg/l;18;25;46;116;184;0;16;50;5;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;akkerbouw;klei;48;57;Magnesium;(Mg);mg/l;18;22;29;38;117;0;36;50;5;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;akkerbouw;klei;36;24;Magnesium;(Mg);mg/l;18;21;29;43;52;0;29;50;5;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;akkerbouw;klei;34;23;Magnesium;(Mg);mg/l;17;21;29;38;46;0;29;50;5;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
